faction_id|name|id|cost|detachment|detachment_id|upgrade|legend|description|support_leader|
CSM|Night’s Shroud|000008972003|10|Dread Talons|000000870|false|This cape is as black as a moonless night and radiates an obfuscating aura of impenetrable darkness.|CHAOS LORD model only (excluding TERMINATOR models). Models in the bearer’s unit have the Stealth ability.||
CSM|Eye of Oblivion|000010984003|20|Devotees of Destruction|000001183|false|This vile technodaemonic parasite nests within the emptied eye socket of its host, driving filament tendrils deep into their brain and feeding on their animus in exchange for revealing the secrets of its supernatural vision.|WARPSMITH model only. When this unit is selected to shoot, select one enemy unit within 24" of this unit. That enemy unit has +6" detection range until this unit has shot.||
CSM|Invigorated Mechatendrils|000008985003|15|Soulforged Warpack|000000873|false|Suffused with warp power, the bearer’s mechatendrils undulate with unsettling celerity, propelling them forwards with unnatural speed.|WARPSMITH model only. Add 4" to the bearer’s Move characteristic.||
CSM|Warp-fuelled Thrusters|000010641003|20|Nightmare Hunt|000001122|false|Bathed in warp energies, this Lord’s jump pack tears rifts in reality, allowing them to withdraw at a moment’s notice.|Chaos Lord Jump Pack model only. At the end of your opponent’s Fight phase, if the bearer’s unit is not within Engagement Range of one or more enemy units, you can remove the bearer’s unit from the battlefield and place it into Strategic Reserves.||
CSM|Living Carapace|000009773003|15|Creations of Bile|000000991|false|With a thought, the wearer can compel this bioarmour to thicken, further increasing their formidable resistance.|Chaos Lord model only. Add 1 to the bearer’s Wounds characteristic and the bearer has the Feel No Pain 5+ ability.||
CSM|Swollen with Power|000009503003|0|Infernal Reavers|000000946|false|The dark power of the warp runs through this warriors twisted veins, enhancing their already transhuman physique to lend them grotesque strength and resilience.|Add 1 to the bearers Toughness characteristic. Each time the bearer’s unit attempts to operate a Hatchway that an enemy unit is trying to prevent, and each time the bearer’s unit tries to prevent an enemy unit from operating a Hatchway, in the resulting roll off, you can re-roll your result.||
CSM|Intoxicating Elixir|000008357003|15|Pactbound Zealots|000000751|false|This concoction fortifies the imbiber and causes them to emit a stultifying perfume that enthrals the foe.|Heretic Astartes Slaanesh model only. The bearer has the Feel No Pain 5+ ability. Each time the bearer shoots or fights, if the bearer’s unit made a Dark Pact this phase and did not fail the resulting Leadership test, after the bearer has resolved those attacks, select one enemy unit that was hit by one or more of those attacks; that enemy unit must take a Battle-shock test.||
CSM|Dread Reaver|000008968003|15|Renegade Raiders|000000869|false|A corsair and raider of great renown, this champion of Chaos is pitiless in the pursuit of plunder and infamy.|<span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> model only. Each time the bearer makes a melee attack, if the bearer is wholly within 12" of your opponent’s deployment zone, you can re-roll the Hit roll and you can re-roll the Wound roll.||
CSM|Cybinfernal Font|000010743003|20|Cult of the Arkifane|000001142|false|This warp-forged augmetic channels daemonic energies through its bearer and into those they lead, spawning biomechanoid mutation and supernatural resilience.|<span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> model only (excluding Damned models). Models in the bearer’s unit have the Soul Forge keyword.||
CSM|Raid Leader|000010688003|20|Huron’s Marauders|000001133|false|Rapid mechanised assaults are a preferred tactic of the Red Corsairs, and this champion excels at them.|<span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> model only (excluding Damned models). Each time the bearer’s unit is set up after disembarking from a Transport that has made a Normal move this turn, the bearer’s unit makes an assault disembark move (Core Rules, 18.06) for that disembarkation.||
CSM|Eyes of the Hunter|000010694003|15|Renegade Warband|000001134|false|Immersion within the mutagenic energies of the Warp has wrought changes upon this warrior’s eyes. Slit pupils and warp sight enable them to pick out their targets with unerring accuracy.|<span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> model only. Ranged weapons equipped by models in the bearer’s unit have the [IGNORES COVER] ability.||
CSM|Cultist’s Brand|000008981003|30|Chaos Cult|000000872|false|The masters of heretic cults are given to branding their underlings with arcane sigils of command.|DARK APOSTLE or DAMNED model only. If every other model in the bearer’s unit (excluding Dark Disciples) is <span class="kwb">DAMNED</span>, you can re-roll Advance and Charge rolls made for the bearer’s unit.||
CSM|Tempting Addendum|000008985004|40|Soulforged Warpack|000000873|false|The Arkifane’s contracts are malleable by design. More power can be offered should the supplicant be willing to bear the debt in souls.|HERETIC ASTARTES model only. Each time a HERETIC ASTARTES DAEMON VEHICLE unit from your army invokes its contract while within 3" of the bearer:<br><ul><li>If it suffers one or more mortal wounds as a result  of that Dark Pact, add 1 to the number of mortal wounds it suffers.</li><li>Until the end of the phase, each time a model in that unit makes an attack, you can re-roll the Hit roll.</li></ul>||
CSM|Helm of All-seeing|000009773004|25|Creations of Bile|000000991|false|This baroque helm sports numerous additional sensors, requiring various disfiguring organ augmentations to process the information.|Heretic Astartes Infantry model (excluding Damned models) only. Enemy units that are set up on the battlefield from Reserves cannot be set up within 12" of the bearer.||
CSM|Fratricidal Trophies|000010694004|5|Renegade Warband|000001134|false|The trophy racks of this warrior’s Terminator armour bear the skulls of former battle-brothers slain by his own hand. The warriors that fight at his side strive their hardest to avoid sharing the fate of their former comrades.|Heretic Astartes Terminator model only. In a turn in which the bearer’s unit chose to Default to Doctrine, until the end of the turn, each time a model in this unit makes an attack, you can re-roll the Hit roll.||
CSM|Orbs of Unlife|000008357004|15|Pactbound Zealots|000000751|false|Nurgle's malignance fortifies his chosen and bestows upon them the gift of terrible contagion.|Heretic Astartes Nurgle model only. At the end of the Fight phase, roll one D6 for every enemy unit within 3" of the bearer, adding 1 to the result if the bearer’s unit made a Dark Pact that phase and did not fail the resulting Leadership test: on a 4+, that enemy  unit suffers D3 mortal wounds.||
CSM|Warp-fuelled Thrusters|000008972004|20|Dread Talons|000000870|false|Bathed in warp energies, this Lord’s jump pack tears rifts in reality, allowing them to withdraw at a moment's notice.|JUMP PACK CHAOS LORD model only. At the end of your opponent’s turn, if the bearer’s unit is not within Engagement Range of one or more enemy units, you can remove the bearer’s unit from the battlefield and place it into Strategic Reserves.||
CSM|Mark of Legend|000008960004|10|Veterans of the Long War|000000867|false|This warrior has earned the patronage of a powerful daemonic entity and been rewarded with unholy powers.|HERETIC ASTARTES model only (excluding DAMNED models). Once per turn, you can re-roll one Hit roll, one Wound roll or one saving throw made for the bearer.||
CSM|Mark of the Hound|000008968004|25|Renegade Raiders|000000869|false|This unit of warriors act as their master's eyes and ears, seeking out targets of opportunity.|<span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> model only. Models in the bearers unit have the Scouts 6" ability.||
CSM|Mark of the Soul Forges|000010743004|20|Cult of the Arkifane|000001142|false|This burning rune attests to the – perhaps unwise – pact its bearer has struck with the Arkifane in return for enhanced martial might and lethality.|<span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> model only (excluding Damned models). Each time the bearer makes an attack, an unmodified Hit roll of 5+ scores a Critical Hit.||
CSM|Akshur’s Binding Runes|000010739004|20|Warpstrike Champions|000001141|false|Living runes that crawl from an ancient tome onto living skin, these sigils anchor their host to realspace even when they are immersed in the Empyrean.|<span class="kwb">HERETIC</span> <span class="kwb">ASTARTES</span> model with the Deep Strike ability only. The bearer’s unit can be set up using the Deep Strike ability in the Reinforcements step of your first, second or third Movement phase, regardless of any mission rules.||
CSM|Incendiary Goad|000008981004|25|Chaos Cult|000000872|false|The bearer of this baleflame-wreathed implement may use its searing touch to incite their followers to acts of violent savagery.|DARK APOSTLE or DAMNED model only. While the bearer’s unit is below its Starting Strength, add 1 to the Strength characteristic of melee weapons equipped by <span class="kwb">DAMNED</span> models in that unit, and while that unit is Below Half-strength, add 1 to the Attacks characteristic of those weapons as well.||
